Material,aa,bb,cc,SG,C11,C12,Y_2D_a,Y_2D_b,G_a,G_b,B_a,B_b,V_a,V_b
Si-Ge-Se-O,5.989000,5.989000,21.586000,1.000000,32.270000,169.630000,-859.340000,-859.340000,-68.680000,-68.680000,100.950000,100.950000,5.260000,5.260000
Si-Ge-Se-S,7.334000,7.334000,14.394000,1.000000,70.190000,58.920000,20.730000,20.730000,5.640000,5.640000,64.560000,64.560000,0.840000,0.840000
Si-Ge-Se-Te,6.962000,6.962000,15.970000,1.000000,64.110000,43.220000,34.970000,34.970000,10.440000,10.440000,53.670000,53.670000,0.670000,0.670000
Si-Ge-S-O,6.010000,6.010000,21.430000,1.000000,153.110000,36.950000,144.190000,144.190000,58.080000,58.080000,95.030000,95.030000,0.240000,0.240000
Si-Ge-S-Se,6.499000,6.499000,18.330000,1.000000,48.720000,23.870000,37.030000,37.030000,12.430000,12.430000,36.300000,36.300000,0.490000,0.490000
Si-Ge-S-Te,6.550000,6.550000,18.044000,1.000000,151.320000,9.100000,150.770000,150.770000,71.110000,71.110000,80.210000,80.210000,0.060000,0.060000
Si-Ge-Te-O,6.079000,6.079000,20.948000,1.000000,43.960000,-16.320000,37.900000,37.900000,30.140000,30.140000,13.820000,13.820000,-0.370000,-0.370000
Si-Ge-Te-S,6.832000,6.832000,16.587000,1.000000,134.370000,35.010000,125.250000,125.250000,49.680000,49.680000,84.690000,84.690000,0.260000,0.260000
Si-Ge-Te-Se,8.007000,8.007000,12.076000,1.000000,3.280000,-17.970000,-95.060000,-95.060000,10.630000,10.630000,-7.340000,-7.340000,-5.470000,-5.470000
Si-Hf-O-S,6.106000,6.106000,20.762000,1.000000,-329.670000,141.730000,-268.730000,-268.730000,-235.700000,-235.700000,-93.970000,-93.970000,-0.430000,-0.430000
Si-Hf-O-Se,5.811000,5.811000,22.929000,1.000000,13.150000,-31.060000,-60.200000,-60.200000,22.110000,22.110000,-8.950000,-8.950000,-2.360000,-2.360000
Si-Hf-O-Te,6.048000,6.048000,21.165000,1.000000,-40.780000,444.300000,4800.140000,4800.140000,-242.540000,-242.540000,201.760000,201.760000,-10.900000,-10.900000
Si-Hf-Se-O,6.393000,6.393000,18.944000,1.000000,174.630000,-43.560000,163.770000,163.770000,109.100000,109.100000,65.540000,65.540000,-0.250000,-0.250000
Si-Hf-Se-S,6.915000,6.915000,16.188000,1.000000,162.040000,58.300000,141.060000,141.060000,51.870000,51.870000,110.170000,110.170000,0.360000,0.360000
Si-Hf-Se-Te,7.117000,7.117000,15.282000,1.000000,18.300000,38.720000,-63.610000,-63.610000,-10.210000,-10.210000,28.510000,28.510000,2.120000,2.120000
Si-Hf-S-O,6.278000,6.278000,19.644000,1.000000,160.450000,-35.660000,152.530000,152.530000,98.060000,98.060000,62.400000,62.400000,-0.220000,-0.220000
Si-Hf-S-Se,6.855000,6.855000,16.475000,1.000000,144.500000,72.380000,108.240000,108.240000,36.060000,36.060000,108.440000,108.440000,0.500000,0.500000
Si-Hf-S-Te,6.651000,6.651000,17.502000,1.000000,118.040000,65.300000,81.910000,81.910000,26.370000,26.370000,91.670000,91.670000,0.550000,0.550000
Si-Hf-Te-O,6.457000,6.457000,18.567000,1.000000,141.980000,21.930000,138.590000,138.590000,60.020000,60.020000,81.950000,81.950000,0.150000,0.150000
Si-Hf-Te-S,6.978000,6.978000,15.901000,1.000000,108.740000,45.610000,89.620000,89.620000,31.570000,31.570000,77.180000,77.180000,0.420000,0.420000
Si-Hf-Te-Se,7.122000,7.122000,15.261000,1.000000,105.180000,57.760000,73.460000,73.460000,23.710000,23.710000,81.470000,81.470000,0.550000,0.550000
Si-Mn-O-S,5.582000,5.582000,24.847000,1.000000,255.730000,102.520000,214.630000,214.630000,76.610000,76.610000,179.120000,179.120000,0.400000,0.400000
Si-Mn-O-Se,5.682000,5.682000,23.980000,1.000000,380.170000,249.400000,216.550000,216.550000,65.380000,65.380000,314.780000,314.780000,0.660000,0.660000
Si-Mn-O-Te,5.941000,5.941000,21.931000,1.000000,-431.430000,51.430000,-425.300000,-425.300000,-241.430000,-241.430000,-190.000000,-190.000000,-0.120000,-0.120000
Si-Mn-Se-O,5.843000,5.843000,22.676000,1.000000,94.600000,92.400000,4.350000,4.350000,1.100000,1.100000,93.500000,93.500000,0.980000,0.980000
Si-Mn-Se-S,6.449000,6.449000,18.614000,1.000000,61.750000,6.400000,61.090000,61.090000,27.680000,27.680000,34.080000,34.080000,0.100000,0.100000
Si-Mn-Se-Te,6.930000,6.930000,16.119000,1.000000,116.360000,53.570000,91.700000,91.700000,31.400000,31.400000,84.960000,84.960000,0.460000,0.460000
Si-Mn-S-O,5.879000,5.879000,22.400000,1.000000,-459.020000,-535.760000,166.310000,166.310000,38.370000,38.370000,-497.390000,-497.390000,1.170000,1.170000
Si-Mn-S-Se,6.456000,6.456000,18.574000,1.000000,190.630000,66.300000,167.570000,167.570000,62.170000,62.170000,128.460000,128.460000,0.350000,0.350000
Si-Mn-S-Te,6.673000,6.673000,17.383000,1.000000,190.290000,17.330000,188.720000,188.720000,86.480000,86.480000,103.810000,103.810000,0.090000,0.090000
Si-Mn-Te-O,5.907000,5.907000,22.184000,1.000000,-32.930000,-94.470000,238.080000,238.080000,30.770000,30.770000,-63.700000,-63.700000,2.870000,2.870000
Si-Mn-Te-S,6.552000,6.552000,18.035000,1.000000,14.130000,-13.880000,0.500000,0.500000,14.000000,14.000000,0.130000,0.130000,-0.980000,-0.980000
Si-Mn-Te-Se,6.722000,6.722000,17.133000,1.000000,71.610000,32.620000,56.750000,56.750000,19.490000,19.490000,52.110000,52.110000,0.460000,0.460000
Si-Mo-O-S,5.803000,5.803000,22.990000,1.000000,288.430000,133.590000,226.560000,226.560000,77.420000,77.420000,211.010000,211.010000,0.460000,0.460000
Si-Mo-O-Se,5.915000,5.915000,22.125000,1.000000,320.910000,-294.530000,50.590000,50.590000,307.720000,307.720000,13.190000,13.190000,-0.920000,-0.920000
Si-Mo-O-Te,6.053000,6.053000,21.133000,1.000000,52.340000,-550.020000,-5727.550000,-5727.550000,301.180000,301.180000,-248.840000,-248.840000,-10.510000,-10.510000
Si-Mo-Se-O,5.940000,5.940000,21.938000,1.000000,96.160000,37.060000,81.880000,81.880000,29.550000,29.550000,66.610000,66.610000,0.390000,0.390000
Si-Mo-Se-S,6.490000,6.490000,18.379000,1.000000,143.770000,-68.300000,111.320000,111.320000,106.040000,106.040000,37.730000,37.730000,-0.480000,-0.480000
Si-Mo-Se-Te,6.937000,6.937000,16.086000,1.000000,119.740000,63.210000,86.380000,86.380000,28.270000,28.270000,91.470000,91.470000,0.530000,0.530000
Si-Mo-S-O,5.971000,5.971000,21.715000,1.000000,123.320000,-95.690000,49.070000,49.070000,109.510000,109.510000,13.820000,13.820000,-0.780000,-0.780000
Si-Mo-S-Se,6.493000,6.493000,18.363000,1.000000,254.850000,55.630000,242.700000,242.700000,99.610000,99.610000,155.240000,155.240000,0.220000,0.220000
Si-Mo-S-Te,6.697000,6.697000,17.261000,1.000000,203.950000,72.850000,177.930000,177.930000,65.550000,65.550000,138.400000,138.400000,0.360000,0.360000
Si-Mo-Te-O,5.974000,5.974000,21.691000,1.000000,117.230000,49.740000,96.130000,96.130000,33.750000,33.750000,83.480000,83.480000,0.420000,0.420000
Si-Mo-Te-S,6.419000,6.419000,18.789000,1.000000,170.640000,46.780000,157.810000,157.810000,61.930000,61.930000,108.710000,108.710000,0.270000,0.270000
Si-Mo-Te-Se,6.757000,6.757000,16.955000,1.000000,158.080000,86.700000,110.530000,110.530000,35.690000,35.690000,122.390000,122.390000,0.550000,0.550000
Si-Pb-O-S,5.656000,5.656000,24.203000,1.000000,59.700000,-160.180000,-370.050000,-370.050000,109.940000,109.940000,-50.240000,-50.240000,-2.680000,-2.680000
Si-Pb-O-Se,5.717000,5.717000,23.688000,1.000000,75.220000,-17.940000,70.940000,70.940000,46.580000,46.580000,28.640000,28.640000,-0.240000,-0.240000
Si-Pb-O-Te,6.021000,6.021000,21.354000,1.000000,285.210000,105.080000,246.490000,246.490000,90.060000,90.060000,195.150000,195.150000,0.370000,0.370000
Si-Pb-Se-O,7.195000,7.195000,14.952000,1.000000,66.420000,5.320000,65.990000,65.990000,30.550000,30.550000,35.870000,35.870000,0.080000,0.080000
Si-Pb-Se-S,8.250000,8.250000,11.374000,1.000000,8.150000,41.600000,-204.170000,-204.170000,-16.730000,-16.730000,24.880000,24.880000,5.100000,5.100000
Si-Pb-Se-Te,6.903000,6.903000,16.245000,1.000000,77.260000,13.530000,74.890000,74.890000,31.860000,31.860000,45.390000,45.390000,0.180000,0.180000
Si-Pb-S-O,6.461000,6.461000,18.543000,1.000000,129.450000,-81.530000,78.100000,78.100000,105.490000,105.490000,23.960000,23.960000,-0.630000,-0.630000
Si-Pb-S-Se,7.327000,7.327000,14.419000,1.000000,-18.760000,-2.370000,-18.460000,-18.460000,-8.190000,-8.190000,-10.570000,-10.570000,0.130000,0.130000
Si-Pb-S-Te,6.499000,6.499000,18.328000,1.000000,197.950000,29.080000,193.680000,193.680000,84.440000,84.440000,113.510000,113.510000,0.150000,0.150000
Si-Pb-Te-O,7.231000,7.231000,14.806000,1.000000,-2.430000,-43.950000,793.140000,793.140000,20.760000,20.760000,-23.190000,-23.190000,18.100000,18.100000
Si-Pb-Te-S,8.081000,8.081000,11.856000,1.000000,42.930000,30.850000,20.760000,20.760000,6.040000,6.040000,36.890000,36.890000,0.720000,0.720000
Si-Pb-Te-Se,7.966000,7.966000,12.199000,1.000000,23.220000,42.560000,-54.790000,-54.790000,-9.670000,-9.670000,32.890000,32.890000,1.830000,1.830000
Si-Sn-O-S,5.684000,5.684000,23.960000,1.000000,48.810000,38.240000,18.850000,18.850000,5.280000,5.280000,43.520000,43.520000,0.780000,0.780000
Si-Sn-O-Se,5.649000,5.649000,24.257000,1.000000,258.190000,589.530000,-1087.910000,-1087.910000,-165.670000,-165.670000,423.860000,423.860000,2.280000,2.280000
Si-Sn-O-Te,5.966000,5.966000,21.747000,1.000000,-180.960000,366.450000,561.090000,561.090000,-273.700000,-273.700000,92.740000,92.740000,-2.020000,-2.020000
Si-Sn-Se-O,6.290000,6.290000,19.568000,1.000000,168.890000,39.210000,159.790000,159.790000,64.840000,64.840000,104.050000,104.050000,0.230000,0.230000
Si-Sn-Se-S,8.251000,8.251000,11.372000,1.000000,-33.460000,18.830000,-22.870000,-22.870000,-26.140000,-26.140000,-7.320000,-7.320000,-0.560000,-0.560000
Si-Sn-Se-Te,6.861000,6.861000,16.446000,1.000000,87.740000,13.190000,85.750000,85.750000,37.270000,37.270000,50.460000,50.460000,0.150000,0.150000
Si-Sn-S-O,6.286000,6.286000,19.591000,1.000000,303.000000,87.790000,277.570000,277.570000,107.610000,107.610000,195.390000,195.390000,0.290000,0.290000
Si-Sn-S-Se,6.674000,6.674000,17.379000,1.000000,-8.800000,-47.540000,248.050000,248.050000,19.370000,19.370000,-28.170000,-28.170000,5.400000,5.400000
Si-Sn-S-Te,6.614000,6.614000,17.699000,1.000000,97.440000,43.750000,77.800000,77.800000,26.840000,26.840000,70.590000,70.590000,0.450000,0.450000
Si-Sn-Te-O,6.485000,6.485000,18.407000,1.000000,112.970000,-5.960000,112.650000,112.650000,59.460000,59.460000,53.500000,53.500000,-0.050000,-0.050000
Si-Sn-Te-S,8.087000,8.087000,11.836000,1.000000,32.450000,-14.940000,25.570000,25.570000,23.690000,23.690000,8.750000,8.750000,-0.460000,-0.460000
Si-Sn-Te-Se,7.985000,7.985000,12.141000,1.000000,19.670000,48.040000,-97.660000,-97.660000,-14.190000,-14.190000,33.850000,33.850000,2.440000,2.440000
Si-Ti-O-S,5.678000,5.678000,24.014000,1.000000,-89.500000,-42.530000,-69.290000,-69.290000,-23.490000,-23.490000,-66.020000,-66.020000,0.480000,0.480000
Si-Ti-O-Se,5.725000,5.725000,23.620000,1.000000,-225.350000,-100.800000,-180.260000,-180.260000,-62.270000,-62.270000,-163.070000,-163.070000,0.450000,0.450000
Si-Ti-O-Te,5.984000,5.984000,21.622000,1.000000,-472.870000,-648.610000,416.800000,416.800000,87.870000,87.870000,-560.740000,-560.740000,1.370000,1.370000
Si-Ti-Se-O,6.010000,6.010000,21.436000,1.000000,57.210000,29.370000,42.140000,42.140000,13.920000,13.920000,43.290000,43.290000,0.510000,0.510000
Si-Ti-Se-S,6.700000,6.700000,17.247000,1.000000,30.080000,-35.860000,-12.690000,-12.690000,32.970000,32.970000,-2.890000,-2.890000,-1.190000,-1.190000
Si-Ti-Se-Te,7.992000,7.992000,12.120000,1.000000,-15.300000,6.100000,-12.870000,-12.870000,-10.700000,-10.700000,-4.600000,-4.600000,-0.400000,-0.400000
Si-Ti-S-O,6.033000,6.033000,21.267000,1.000000,328.760000,85.430000,306.560000,306.560000,121.660000,121.660000,207.100000,207.100000,0.260000,0.260000
Si-Ti-S-Se,6.638000,6.638000,17.568000,1.000000,112.250000,47.940000,91.780000,91.780000,32.160000,32.160000,80.090000,80.090000,0.430000,0.430000
Si-Ti-S-Te,6.610000,6.610000,17.720000,1.000000,167.240000,102.610000,104.290000,104.290000,32.320000,32.320000,134.920000,134.920000,0.610000,0.610000
Si-Ti-Te-O,6.048000,6.048000,21.167000,1.000000,115.990000,11.380000,114.880000,114.880000,52.310000,52.310000,63.680000,63.680000,0.100000,0.100000
Si-Ti-Te-S,6.763000,6.763000,16.925000,1.000000,-12.460000,-26.510000,43.970000,43.970000,7.030000,7.030000,-19.480000,-19.480000,2.130000,2.130000
Si-Ti-Te-Se,6.922000,6.922000,16.158000,1.000000,76.520000,57.280000,33.640000,33.640000,9.620000,9.620000,66.900000,66.900000,0.750000,0.750000
Si-W-O-S,5.831000,5.831000,22.770000,1.000000,420.790000,57.140000,413.030000,413.030000,181.830000,181.830000,238.960000,238.960000,0.140000,0.140000
Si-W-O-Se,5.943000,5.943000,21.918000,1.000000,-125.310000,-242.880000,345.480000,345.480000,58.790000,58.790000,-184.090000,-184.090000,1.940000,1.940000
Si-W-O-Te,6.067000,6.067000,21.032000,1.000000,254.010000,69.690000,234.890000,234.890000,92.160000,92.160000,161.850000,161.850000,0.270000,0.270000
Si-W-Se-O,5.928000,5.928000,22.026000,1.000000,159.410000,59.960000,136.860000,136.860000,49.730000,49.730000,109.690000,109.690000,0.380000,0.380000
Si-W-Se-S,6.487000,6.487000,18.398000,1.000000,43.000000,-151.530000,-491.010000,-491.010000,97.260000,97.260000,-54.270000,-54.270000,-3.520000,-3.520000
Si-W-Se-Te,6.947000,6.947000,16.043000,1.000000,148.540000,64.380000,120.640000,120.640000,42.080000,42.080000,106.460000,106.460000,0.430000,0.430000
Si-W-S-O,5.951000,5.951000,21.859000,1.000000,-22.590000,-23.570000,2.000000,2.000000,0.490000,0.490000,-23.080000,-23.080000,1.040000,1.040000
Si-W-S-Se,6.497000,6.497000,18.341000,1.000000,188.400000,58.720000,170.100000,170.100000,64.840000,64.840000,123.560000,123.560000,0.310000,0.310000
Si-W-S-Te,6.711000,6.711000,17.187000,1.000000,168.400000,59.340000,147.490000,147.490000,54.530000,54.530000,113.870000,113.870000,0.350000,0.350000
Si-W-Te-O,5.963000,5.963000,21.774000,1.000000,137.230000,10.030000,136.500000,136.500000,63.600000,63.600000,73.630000,73.630000,0.070000,0.070000
Si-W-Te-S,6.517000,6.517000,18.227000,1.000000,100.570000,-13.340000,98.800000,98.800000,56.960000,56.960000,43.610000,43.610000,-0.130000,-0.130000
Si-W-Te-Se,6.752000,6.752000,16.979000,1.000000,81.040000,-26.520000,72.360000,72.360000,53.780000,53.780000,27.260000,27.260000,-0.330000,-0.330000
Sn-Cr-O-S,6.125000,6.125000,20.638000,1.000000,37.990000,-78.300000,-123.370000,-123.370000,58.140000,58.140000,-20.150000,-20.150000,-2.060000,-2.060000
Sn-Cr-O-Se,6.252000,6.252000,19.808000,1.000000,265.190000,83.530000,238.870000,238.870000,90.830000,90.830000,174.360000,174.360000,0.310000,0.310000
Sn-Cr-O-Te,6.457000,6.457000,18.567000,1.000000,139.870000,52.990000,119.800000,119.800000,43.440000,43.440000,96.430000,96.430000,0.380000,0.380000
Sn-Cr-Se-O,5.678000,5.678000,24.013000,1.000000,95.780000,28.340000,87.390000,87.390000,33.720000,33.720000,62.060000,62.060000,0.300000,0.300000
Sn-Cr-Se-S,6.390000,6.390000,18.959000,1.000000,68.860000,28.420000,57.130000,57.130000,20.220000,20.220000,48.640000,48.640000,0.410000,0.410000
Sn-Cr-Se-Te,7.219000,7.219000,14.856000,1.000000,55.860000,6.480000,55.110000,55.110000,24.690000,24.690000,31.170000,31.170000,0.120000,0.120000
Sn-Cr-S-O,5.685000,5.685000,23.953000,1.000000,102.050000,20.530000,97.920000,97.920000,40.760000,40.760000,61.290000,61.290000,0.200000,0.200000
Sn-Cr-S-Se,6.905000,6.905000,16.238000,1.000000,109.750000,10.140000,108.820000,108.820000,49.810000,49.810000,59.950000,59.950000,0.090000,0.090000
Sn-Cr-S-Te,7.048000,7.048000,15.584000,1.000000,156.430000,-3.170000,156.370000,156.370000,79.800000,79.800000,76.630000,76.630000,-0.020000,-0.020000
Sn-Cr-Te-O,5.977000,5.977000,21.669000,1.000000,-202.850000,-77.090000,-173.550000,-173.550000,-62.880000,-62.880000,-139.970000,-139.970000,0.380000,0.380000
Sn-Cr-Te-S,6.272000,6.272000,19.679000,1.000000,2.030000,-53.680000,-1419.490000,-1419.490000,27.860000,27.860000,-25.830000,-25.830000,-26.480000,-26.480000
Sn-Cr-Te-Se,6.413000,6.413000,18.826000,1.000000,13.560000,16.930000,-7.580000,-7.580000,-1.690000,-1.690000,15.240000,15.240000,1.250000,1.250000
Sn-Ge-O-S,6.404000,6.404000,18.877000,1.000000,22.400000,-116.840000,-587.060000,-587.060000,69.620000,69.620000,-47.220000,-47.220000,-5.220000,-5.220000
Sn-Ge-O-Se,6.338000,6.338000,19.274000,1.000000,51.780000,-44.190000,14.070000,14.070000,47.990000,47.990000,3.800000,3.800000,-0.850000,-0.850000
Sn-Ge-O-Te,6.393000,6.393000,18.942000,1.000000,147.490000,59.110000,123.800000,123.800000,44.190000,44.190000,103.300000,103.300000,0.400000,0.400000
Sn-Ge-Se-O,6.343000,6.343000,19.244000,1.000000,-18.140000,-34.120000,46.040000,46.040000,7.990000,7.990000,-26.130000,-26.130000,1.880000,1.880000
Sn-Ge-Se-S,8.260000,8.260000,11.346000,1.000000,23.220000,7.590000,20.740000,20.740000,7.820000,7.820000,15.410000,15.410000,0.330000,0.330000
Sn-Ge-Se-Te,7.980000,7.980000,12.158000,1.000000,32.120000,-5.260000,31.260000,31.260000,18.690000,18.690000,13.430000,13.430000,-0.160000,-0.160000
Sn-Ge-S-O,6.158000,6.158000,20.416000,1.000000,-195.020000,-22.410000,-192.440000,-192.440000,-86.310000,-86.310000,-108.710000,-108.710000,0.110000,0.110000
Sn-Ge-S-Se,8.259000,8.259000,11.350000,1.000000,18.280000,1.550000,18.140000,18.140000,8.360000,8.360000,9.910000,9.910000,0.080000,0.080000
Sn-Ge-S-Te,7.124000,7.124000,15.253000,1.000000,69.670000,46.480000,38.670000,38.670000,11.600000,11.600000,58.070000,58.070000,0.670000,0.670000
Sn-Ge-Te-O,6.417000,6.417000,18.799000,1.000000,-55.340000,-113.390000,176.990000,176.990000,29.020000,29.020000,-84.360000,-84.360000,2.050000,2.050000
Sn-Ge-Te-S,7.231000,7.231000,14.808000,1.000000,36.230000,17.850000,27.430000,27.430000,9.190000,9.190000,27.040000,27.040000,0.490000,0.490000
Sn-Ge-Te-Se,7.980000,7.980000,12.158000,1.000000,18.070000,-16.910000,2.240000,2.240000,17.490000,17.490000,0.580000,0.580000,-0.940000,-0.940000
Sn-Hf-O-S,6.557000,6.557000,18.006000,1.000000,218.770000,93.590000,178.730000,178.730000,62.590000,62.590000,156.180000,156.180000,0.430000,0.430000
Sn-Hf-O-Se,6.685000,6.685000,17.323000,1.000000,132.550000,92.060000,68.610000,68.610000,20.250000,20.250000,112.310000,112.310000,0.690000,0.690000
Sn-Hf-O-Te,6.520000,6.520000,18.208000,1.000000,161.360000,82.520000,119.160000,119.160000,39.420000,39.420000,121.940000,121.940000,0.510000,0.510000
Sn-Hf-Se-O,6.422000,6.422000,18.773000,1.000000,159.640000,68.220000,130.480000,130.480000,45.710000,45.710000,113.930000,113.930000,0.430000,0.430000
Sn-Hf-Se-S,7.508000,7.508000,13.732000,1.000000,49.600000,38.840000,19.190000,19.190000,5.380000,5.380000,44.220000,44.220000,0.780000,0.780000
Sn-Hf-Se-Te,7.982000,7.982000,12.151000,1.000000,55.680000,3.340000,55.480000,55.480000,26.170000,26.170000,29.510000,29.510000,0.060000,0.060000
Sn-Hf-S-O,6.581000,6.581000,17.873000,1.000000,72.470000,-36.950000,53.630000,53.630000,54.710000,54.710000,17.760000,17.760000,-0.510000,-0.510000
Sn-Hf-S-Se,7.976000,7.976000,12.169000,1.000000,16.860000,21.230000,-9.890000,-9.890000,-2.190000,-2.190000,19.050000,19.050000,1.260000,1.260000
Sn-Hf-S-Te,7.319000,7.319000,14.450000,1.000000,62.550000,57.210000,10.230000,10.230000,2.670000,2.670000,59.880000,59.880000,0.910000,0.910000
Sn-Hf-Te-O,6.296000,6.296000,19.528000,1.000000,151.220000,45.430000,137.570000,137.570000,52.900000,52.900000,98.330000,98.330000,0.300000,0.300000
Sn-Hf-Te-S,7.146000,7.146000,15.159000,1.000000,44.210000,33.390000,18.990000,18.990000,5.410000,5.410000,38.800000,38.800000,0.760000,0.760000
Sn-Hf-Te-Se,7.199000,7.199000,14.938000,1.000000,69.150000,9.930000,67.730000,67.730000,29.610000,29.610000,39.540000,39.540000,0.140000,0.140000
Sn-Mn-O-S,6.172000,6.172000,20.320000,1.000000,243.150000,83.080000,214.760000,214.760000,80.030000,80.030000,163.120000,163.120000,0.340000,0.340000
Sn-Mn-O-Se,6.310000,6.310000,19.444000,1.000000,231.770000,72.680000,208.980000,208.980000,79.550000,79.550000,152.220000,152.220000,0.310000,0.310000
Sn-Mn-O-Te,6.432000,6.432000,18.715000,1.000000,172.890000,75.530000,139.900000,139.900000,48.680000,48.680000,124.210000,124.210000,0.440000,0.440000
Sn-Mn-Se-O,5.715000,5.715000,23.700000,1.000000,-191.710000,-189.370000,-4.660000,-4.660000,-1.170000,-1.170000,-190.540000,-190.540000,0.990000,0.990000
Sn-Mn-Se-S,6.523000,6.523000,18.194000,1.000000,69.200000,41.970000,43.750000,43.750000,13.620000,13.620000,55.590000,55.590000,0.610000,0.610000
Sn-Mn-Se-Te,7.373000,7.373000,14.240000,1.000000,127.260000,13.110000,125.910000,125.910000,57.080000,57.080000,70.180000,70.180000,0.100000,0.100000
Sn-Mn-S-O,5.723000,5.723000,23.637000,1.000000,-52.670000,-40.090000,-22.160000,-22.160000,-6.290000,-6.290000,-46.380000,-46.380000,0.760000,0.760000
Sn-Mn-S-Se,6.864000,6.864000,16.431000,1.000000,108.670000,12.290000,107.280000,107.280000,48.190000,48.190000,60.480000,60.480000,0.110000,0.110000
Sn-Mn-S-Te,7.490000,7.490000,13.801000,1.000000,90.660000,53.410000,59.200000,59.200000,18.630000,18.630000,72.030000,72.030000,0.590000,0.590000
Sn-Mn-Te-O,6.028000,6.028000,21.308000,1.000000,-130.010000,-205.260000,194.040000,194.040000,37.620000,37.620000,-167.640000,-167.640000,1.580000,1.580000
Sn-Mn-Te-S,6.324000,6.324000,19.355000,1.000000,20.180000,9.170000,16.010000,16.010000,5.510000,5.510000,14.680000,14.680000,0.450000,0.450000
Sn-Mn-Te-Se,6.691000,6.691000,17.292000,1.000000,73.450000,26.890000,63.600000,63.600000,23.280000,23.280000,50.170000,50.170000,0.370000,0.370000
Sn-Mo-O-S,6.243000,6.243000,19.862000,1.000000,287.750000,74.660000,268.380000,268.380000,106.550000,106.550000,181.200000,181.200000,0.260000,0.260000
Sn-Mo-O-Se,6.358000,6.358000,19.151000,1.000000,269.270000,66.190000,253.000000,253.000000,101.540000,101.540000,167.730000,167.730000,0.250000,0.250000
Sn-Mo-O-Te,6.539000,6.539000,18.105000,1.000000,193.370000,97.470000,144.240000,144.240000,47.950000,47.950000,145.420000,145.420000,0.500000,0.500000
Sn-Mo-Se-O,5.818000,5.818000,22.873000,1.000000,205.490000,67.500000,183.320000,183.320000,69.000000,69.000000,136.490000,136.490000,0.330000,0.330000
Sn-Mo-Se-S,6.581000,6.581000,17.877000,1.000000,116.670000,19.500000,113.410000,113.410000,48.580000,48.580000,68.090000,68.090000,0.170000,0.170000
Sn-Mo-Se-Te,7.544000,7.544000,13.602000,1.000000,67.700000,39.110000,45.110000,45.110000,14.290000,14.290000,53.410000,53.410000,0.580000,0.580000
Sn-Mo-S-O,6.054000,6.054000,21.121000,1.000000,137.170000,29.510000,130.830000,130.830000,53.830000,53.830000,83.340000,83.340000,0.220000,0.220000
Sn-Mo-S-Se,6.883000,6.883000,16.340000,1.000000,197.130000,60.580000,178.510000,178.510000,68.270000,68.270000,128.860000,128.860000,0.310000,0.310000
Sn-Mo-S-Te,7.123000,7.123000,15.256000,1.000000,90.170000,12.030000,88.570000,88.570000,39.070000,39.070000,51.100000,51.100000,0.130000,0.130000
Sn-Mo-Te-O,6.054000,6.054000,21.121000,1.000000,98.790000,40.450000,82.230000,82.230000,29.170000,29.170000,69.620000,69.620000,0.410000,0.410000
Sn-Mo-Te-S,6.383000,6.383000,19.000000,1.000000,207.960000,91.990000,167.270000,167.270000,57.990000,57.990000,149.980000,149.980000,0.440000,0.440000
Sn-Mo-Te-Se,6.746000,6.746000,17.010000,1.000000,80.740000,30.870000,68.930000,68.930000,24.930000,24.930000,55.810000,55.810000,0.380000,0.380000
Sn-Pb-O-S,7.069000,7.069000,15.493000,1.000000,-7.360000,-22.550000,61.660000,61.660000,7.590000,7.590000,-14.950000,-14.950000,3.060000,3.060000
Sn-Pb-O-Se,6.342000,6.342000,19.247000,1.000000,179.990000,118.860000,101.500000,101.500000,30.570000,30.570000,149.420000,149.420000,0.660000,0.660000
Sn-Pb-O-Te,6.477000,6.477000,18.453000,1.000000,95.790000,16.410000,92.980000,92.980000,39.690000,39.690000,56.100000,56.100000,0.170000,0.170000
Sn-Pb-Se-O,7.558000,7.558000,13.552000,1.000000,35.730000,32.810000,5.610000,5.610000,1.460000,1.460000,34.270000,34.270000,0.920000,0.920000
Sn-Pb-Se-S,8.242000,8.242000,11.397000,1.000000,10.170000,23.870000,-45.860000,-45.860000,-6.850000,-6.850000,17.020000,17.020000,2.350000,2.350000
Sn-Pb-Se-Te,7.922000,7.922000,12.335000,1.000000,45.710000,82.270000,-102.380000,-102.380000,-18.280000,-18.280000,63.990000,63.990000,1.800000,1.800000
Sn-Pb-S-O,7.361000,7.361000,14.289000,1.000000,21.180000,14.680000,11.010000,11.010000,3.250000,3.250000,17.930000,17.930000,0.690000,0.690000
Sn-Pb-S-Se,8.234000,8.234000,11.418000,1.000000,20.040000,22.440000,-5.090000,-5.090000,-1.200000,-1.200000,21.240000,21.240000,1.120000,1.120000
Sn-Pb-S-Te,8.032000,8.032000,11.999000,1.000000,70.110000,42.480000,44.370000,44.370000,13.810000,13.810000,56.300000,56.300000,0.610000,0.610000
Sn-Pb-Te-O,6.896000,6.896000,16.277000,1.000000,16.270000,1.780000,16.080000,16.080000,7.250000,7.250000,9.030000,9.030000,0.110000,0.110000
Sn-Pb-Te-S,8.066000,8.066000,11.899000,1.000000,-2.850000,38.690000,523.000000,523.000000,-20.770000,-20.770000,17.920000,17.920000,-13.590000,-13.590000
Sn-Pb-Te-Se,7.945000,7.945000,12.263000,1.000000,10.090000,38.100000,-133.780000,-133.780000,-14.010000,-14.010000,24.100000,24.100000,3.780000,3.780000
